date,ticker,adv
2000-03-10,TSM,144512769.04766175
2000-03-13,TSM,146600700.0000427
2000-03-14,TSM,147739452.41274112
2000-03-15,TSM,149423994.03178874
2000-03-16,TSM,151537835.23813796
2000-03-17,TSM,153150730.47623318
2000-03-20,TSM,162501812.92067763
2000-03-21,TSM,170218771.84131256
2000-03-22,TSM,172726141.7936935
2000-03-23,TSM,176392692.36512208
2000-03-24,TSM,178543917.0794078
2000-03-27,TSM,180312252.5079792
2000-03-28,TSM,180848773.93655065
2000-03-29,TSM,182130638.95242366
2000-03-30,TSM,183462829.3809951
2000-03-31,TSM,185005177.0000427
2000-04-03,TSM,186270097.61909035
2000-04-04,TSM,190854291.8889316
2000-04-05,TSM,191528149.60321733
2000-04-06,TSM,193554313.7936935
2000-04-07,TSM,197340404.95242366
2000-04-10,TSM,198398637.60321733
2000-04-11,TSM,198866495.25401098
2000-04-12,TSM,207079890.58734432
2000-04-13,TSM,211836006.22226495
2000-04-14,TSM,212384378.6825824
2000-04-17,TSM,215428498.0000427
2000-04-18,TSM,218488798.95242366
2000-04-19,TSM,218015640.85718557
2000-04-20,TSM,217291211.84131256
2000-04-24,TSM,215631910.3809951
2000-04-25,TSM,216061028.63496336
2000-04-26,TSM,211014244.11115384
2000-04-27,TSM,207343013.36512208
2000-04-28,TSM,206575068.5079792
2000-05-01,TSM,203583678.7936935
2000-05-02,TSM,201738717.52385223
2000-05-03,TSM,202283159.36512208
2000-05-04,TSM,198099730.95242366
2000-05-05,TSM,196909051.90480462
2000-05-08,TSM,197119282.22226495
2000-05-09,TSM,195831747.30163002
2000-05-10,TSM,195599494.52385223
2000-05-11,TSM,194319927.92067763
2000-05-12,TSM,194623940.31750304
2000-05-15,TSM,194321127.61909035
2000-05-16,TSM,195406191.85718557
2000-05-17,TSM,195432143.52385223
2000-05-18,TSM,195086915.1746459
2000-05-19,TSM,194036033.14289987
2000-05-22,TSM,193646663.30163002
2000-05-23,TSM,186011967.47623318
2000-05-24,TSM,185599235.73020145
2000-05-25,TSM,181084860.33337605
2000-05-26,TSM,180031594.47623318
2000-05-30,TSM,178425900.22226495
2000-05-31,TSM,176742201.9841697
2000-06-01,TSM,177393618.14289987
2000-06-02,TSM,177734737.95242366
2000-06-05,TSM,178462692.61909035
2000-06-06,TSM,179288048.0794078
2000-06-07,TSM,179752152.7936935
2000-06-08,TSM,181166994.69845542
2000-06-09,TSM,179538283.34924906
2000-06-12,TSM,179338090.8889316
2000-06-13,TSM,179011829.7778205
2000-06-14,TSM,177728456.6825824
2000-06-15,TSM,176005156.3809951
2000-06-16,TSM,172801698.0000427
2000-06-19,TSM,164664352.76194748
2000-06-20,TSM,158560417.71432844
2000-06-21,TSM,155851042.71432844
2000-06-22,TSM,153044396.1746459
2000-06-23,TSM,153449470.1746459
2000-06-26,TSM,153276044.90480462
2000-06-27,TSM,153846409.19051892
2000-06-28,TSM,153271609.5714713
2000-06-29,TSM,152659064.4921062
2000-06-30,TSM,152206313.63496336
2000-07-03,TSM,149964977.92067763
2000-07-05,TSM,145363790.7936935
2000-07-06,TSM,144258663.46036017
2000-07-07,TSM,142465353.61909035
2000-07-10,TSM,139857929.52385223
2000-07-11,TSM,139375885.47623318
2000-07-12,TSM,138148633.76194748
2000-07-13,TSM,129956174.03178875
2000-07-14,TSM,125126926.01591574
2000-07-17,TSM,122204842.22226495
2000-07-18,TSM,118662311.46036018
2000-07-19,TSM,116523888.57147129
2000-07-20,TSM,115835241.20639193
2000-07-21,TSM,116157034.76194748
2000-07-24,TSM,116811804.44448717
2000-07-25,TSM,114360306.41274112
2000-07-26,TSM,113464930.22226495
2000-07-27,TSM,114411781.46036018
2000-07-28,TSM,115098520.93655066
2000-07-31,TSM,115347372.20639193
2000-08-01,TSM,115370035.25401098
2000-08-02,TSM,113603245.55559827
2000-08-03,TSM,113521519.36512208
2000-08-04,TSM,113379050.50797923
2000-08-07,TSM,112832831.30163002
2000-08-08,TSM,112870996.22226495
2000-08-09,TSM,112496749.00004272
2000-08-10,TSM,112414929.4762332
2000-08-11,TSM,111453591.68258241
2000-08-14,TSM,111420044.69845542
2000-08-15,TSM,110479480.22226495
2000-08-16,TSM,111317204.74607447
2000-08-17,TSM,112097207.50797923
2000-08-18,TSM,113365151.44448717
2000-08-21,TSM,113610533.4762332
2000-08-22,TSM,113243951.52385224
2000-08-23,TSM,112163355.71432844
2000-08-24,TSM,113147301.71432844
2000-08-25,TSM,113625108.66670938
2000-08-28,TSM,114175050.41274112
2000-08-29,TSM,113918418.49210621
2000-08-30,TSM,112098000.49210621
2000-08-31,TSM,106235404.49210621
2000-09-01,TSM,106072361.82543954
2000-09-05,TSM,106204189.03178875
2000-09-06,TSM,106842422.52385224
2000-09-07,TSM,105207555.41274112
2000-09-08,TSM,101473407.04766177
2000-09-11,TSM,99642196.33337605
2000-09-12,TSM,99234657.80956653
2000-09-13,TSM,98832789.90480462
2000-09-14,TSM,98641398.14289986
2000-09-15,TSM,100024420.90480462
2000-09-18,TSM,102552525.93655066
2000-09-19,TSM,103630635.41274112
2000-09-20,TSM,104583549.36512208
2000-09-21,TSM,104426041.42861415
2000-09-22,TSM,102607477.3809951
2000-09-25,TSM,101976646.0794078
2000-09-26,TSM,102839218.66670938
2000-09-27,TSM,103870209.14289986
2000-09-28,TSM,105614329.7778205
2000-09-29,TSM,106054758.09528081
2000-10-02,TSM,107327937.14289986
2000-10-03,TSM,108780273.17464589
2000-10-04,TSM,110857565.01591574
2000-10-05,TSM,113695848.06353478
2000-10-06,TSM,113922650.84131256
2000-10-09,TSM,113531382.50797923
2000-10-10,TSM,113248268.09528081
2000-10-11,TSM,113522199.92067763
2000-10-12,TSM,113681416.06353478
2000-10-13,TSM,114990074.00004272
2000-10-16,TSM,115403224.87305859
2000-10-17,TSM,115678948.55559827
2000-10-18,TSM,115820907.06353478
2000-10-19,TSM,118881328.52385224
2000-10-20,TSM,119793050.65083636
2000-10-23,TSM,119794873.50797923
2000-10-24,TSM,120275231.7778205
2000-10-25,TSM,118832495.11115383
2000-10-26,TSM,117672072.55559827
2000-10-27,TSM,116844511.85718557
2000-10-30,TSM,116691459.69845542
2000-10-31,TSM,116622790.0794078
2000-11-01,TSM,116191869.31750304
2000-11-02,TSM,116034700.52385224
2000-11-03,TSM,116436807.95242368
2000-11-06,TSM,116871024.7778205
2000-11-07,TSM,116427980.33337605
2000-11-08,TSM,117280578.39686811
2000-11-09,TSM,118020478.39686811
2000-11-10,TSM,119152231.34924906
2000-11-13,TSM,118950451.5873443
2000-11-14,TSM,117466064.68258241
2000-11-15,TSM,116662677.3809951
2000-11-16,TSM,115815960.12702684
2000-11-17,TSM,114751861.80956653
2000-11-20,TSM,114503231.36512208
2000-11-21,TSM,114392573.20639193
2000-11-22,TSM,112813551.7778205
2000-11-24,TSM,111997460.5873443
2000-11-27,TSM,110880420.90480462
2000-11-28,TSM,110876516.14289986
2000-11-29,TSM,111642274.74607447
2000-11-30,TSM,111836189.73020145
2000-12-01,TSM,110338896.7778205
2000-12-04,TSM,108951064.41274112
2000-12-05,TSM,107803760.85718557
2000-12-06,TSM,106935960.84131256
2000-12-07,TSM,106855976.26988399
2000-12-08,TSM,107529333.82543954
2000-12-11,TSM,107425489.55559827
2000-12-12,TSM,107118958.0794078
2000-12-13,TSM,106259827.84131256
2000-12-14,TSM,105055178.65083636
2000-12-15,TSM,101703510.4762332
2000-12-18,TSM,99162740.22226495
2000-12-19,TSM,98161543.22226495
2000-12-20,TSM,98425409.26988399
2000-12-21,TSM,98120198.53972526
2000-12-22,TSM,97347552.44448717
2000-12-26,TSM,95379713.76194748
2000-12-27,TSM,94089094.65083636
2000-12-28,TSM,91993392.00004272
2000-12-29,TSM,90872871.68258241
2001-01-02,TSM,89804056.90480462
2001-01-03,TSM,88298220.50797923
2001-01-04,TSM,86742598.285757
2001-01-05,TSM,84198100.80956653
2001-01-08,TSM,82680088.69845542
2001-01-09,TSM,82502951.17464589
2001-01-10,TSM,83675602.50797923
2001-01-11,TSM,84022303.42861415
2001-01-12,TSM,83656972.63496335
2001-01-16,TSM,82218463.39686811
2001-01-17,TSM,82344541.66670938
2001-01-18,TSM,81876093.25401098
2001-01-19,TSM,82327701.9841697
2001-01-22,TSM,78681145.63496335
2001-01-23,TSM,76456630.61909033
2001-01-24,TSM,75333984.76194748
2001-01-25,TSM,74513000.9841697
2001-01-26,TSM,75492111.26988399
2001-01-29,TSM,76452860.41274112
2001-01-30,TSM,77728275.93655066
2001-01-31,TSM,77985529.65083636
2001-02-01,TSM,78341229.20639193
2001-02-02,TSM,78390630.25401098
2001-02-05,TSM,78560839.33337605
2001-02-06,TSM,79647868.00004272
2001-02-07,TSM,79767857.44448717
2001-02-08,TSM,79558257.8889316
2001-02-09,TSM,77480399.57147129
2001-02-12,TSM,76350490.20639193
2001-02-13,TSM,75073031.85718557
2001-02-14,TSM,75846956.85718557
2001-02-15,TSM,76135073.92067763
2001-02-16,TSM,76155473.34924906
2001-02-20,TSM,75594275.92067763
2001-02-21,TSM,75846092.55559827
2001-02-22,TSM,75678402.44448717
2001-02-23,TSM,75584841.33337605
2001-02-26,TSM,75573625.85718557
2001-02-27,TSM,75620614.14289986
2001-02-28,TSM,75490455.66670938
2001-03-01,TSM,75831596.96829669
2001-03-02,TSM,75132026.55559827
2001-03-05,TSM,74389070.04766177
2001-03-06,TSM,75910642.04766177
2001-03-07,TSM,77092821.26988399
2001-03-08,TSM,76711295.7778205
2001-03-09,TSM,76783153.69845542
